disease,state,year,temperature,precipitation,event,number,vasccine_approved,vasccine_years
INFLUENZA,VA,1920,52.05306122,3.753061224,DEATHS,693,1989,NULL
INFLUENZA,IL,1920,51.57118644,3.021016949,DEATHS,8276,1989,NULL
INFLUENZA,NE,1920,43.0862069,1.755517241,DEATHS,429,1989,NULL
INFLUENZA,IA,1920,26.7,1.551111111,DEATHS,180,1989,NULL
INFLUENZA,OK,1920,56.325,2.665,DEATHS,185,1989,NULL
INFLUENZA,DC,1920,NULL,NULL,DEATHS,1049,1989,NULL
INFLUENZA,OR,1920,43.11176471,2.357352941,DEATHS,366,1989,NULL
INFLUENZA,ME,1920,32.73928571,3.0925,DEATHS,207,1989,NULL
INFLUENZA,WV,1920,46.85428571,3.796571429,DEATHS,319,1989,NULL
INFLUENZA,MT,1920,35.28387097,1.526129032,DEATHS,130,1989,NULL
INFLUENZA,VT,1920,36.67777778,3.298333333,DEATHS,52,1989,NULL
INFLUENZA,IN,1920,48.15306122,3.361632653,DEATHS,1440,1989,NULL
INFLUENZA,RI,1920,41.05,3.978157895,DEATHS,576,1989,NULL
INFLUENZA,NC,1920,56.06176471,4.288529412,DEATHS,468,1989,NULL
INFLUENZA,TN,1920,56.86382979,4.537446809,DEATHS,1186,1989,NULL
INFLUENZA,NH,1920,34.19,3.281,DEATHS,114,1989,NULL
INFLUENZA,AL,1920,62.63214286,4.638928571,DEATHS,954,1989,NULL
INFLUENZA,SC,1920,57.23055556,4.340555556,DEATHS,296,1989,NULL
INFLUENZA,CA,1920,55.57142857,1.721071429,DEATHS,2307,1989,NULL
INFLUENZA,NY,1920,44.19333333,3.213666667,DEATHS,15472,1989,NULL
INFLUENZA,AR,1920,61.99090909,3.223636364,DEATHS,11,1989,NULL
INFLUENZA,MI,1920,40.41764706,2.384117647,DEATHS,2709,1989,NULL
INFLUENZA,WY,1920,22.07142857,1.07,DEATHS,21,1989,NULL
INFLUENZA,LA,1920,65.86666667,4.651666667,DEATHS,913,1989,NULL
INFLUENZA,TX,1920,63.72545455,2.265272727,DEATHS,1027,1989,NULL
INFLUENZA,DE,1920,49.42307692,3.872307692,DEATHS,6,1989,NULL
INFLUENZA,KS,1920,47.65,1.911785714,DEATHS,237,1989,NULL
INFLUENZA,FL,1920,69.77428571,4.648285714,CASES,485,1989,NULL
INFLUENZA,FL,1920,69.18181818,4.488636364,DEATHS,24,1989,NULL
INFLUENZA,AZ,1920,55.12857143,1.648571429,DEATHS,7,1989,NULL
INFLUENZA,ID,1920,39.53333333,1.618,DEATHS,6,1989,NULL
INFLUENZA,NM,1920,51.60666667,0.972666667,DEATHS,16,1989,NULL
INFLUENZA,DE,1920,51.1,3.6975,CASES,3,1989,NULL
INFLUENZA,PA,1930,48.20571429,3.318190476,CASES,6326,1989,NULL
INFLUENZA,NE,1930,47.75102041,1.780408163,CASES,99,1989,NULL
INFLUENZA,KY,1930,53.99404762,3.96547619,CASES,4923,1989,NULL
INFLUENZA,GA,1930,63.99833333,4.0965,CASES,31660,1989,NULL
INFLUENZA,CT,1930,46.92368421,3.843070175,CASES,11969,1989,NULL
INFLUENZA,OK,1930,59.46857143,2.769619048,CASES,4681,1989,NULL
INFLUENZA,NM,1930,51.636,1.112933333,CASES,309,1989,NULL
INFLUENZA,MD,1930,53.97916667,3.401083333,CASES,24182,1989,NULL
INFLUENZA,WI,1930,41.92678571,2.440892857,CASES,3226,1989,NULL
INFLUENZA,MO,1930,51.519,3.3952,CASES,3459,1989,NULL
INFLUENZA,VA,1930,51.87323944,3.365633803,CASES,11581,1989,NULL
INFLUENZA,IL,1930,52.17416667,3.092,CASES,12989,1989,NULL
INFLUENZA,MT,1930,36.77101449,1.57,CASES,16815,1989,NULL
INFLUENZA,RI,1930,46.54133333,3.679333333,CASES,1418,1989,NULL
INFLUENZA,IA,1930,47.30188679,2.602075472,CASES,1973,1989,NULL
INFLUENZA,DC,1930,NULL,NULL,CASES,3721,1989,NULL
INFLUENZA,OR,1930,45.53928571,2.535535714,CASES,3262,1989,NULL
INFLUENZA,AL,1930,63.88991597,4.546638655,CASES,19361,1989,NULL
INFLUENZA,ME,1930,34.96756757,3.303513514,CASES,702,1989,NULL
INFLUENZA,WV,1930,48.93195876,3.582474227,CASES,3535,1989,NULL
INFLUENZA,VT,1930,40.52830189,3.408301887,CASES,12,1989,NULL
INFLUENZA,IN,1930,50.906,3.4372,CASES,157,1989,NULL
INFLUENZA,NC,1930,57.85157895,3.695789474,CASES,858,1989,NULL
INFLUENZA,TN,1930,56.26727273,4.338545455,CASES,14512,1989,NULL
INFLUENZA,NH,1930,40.85192308,3.532692308,CASES,61,1989,NULL
INFLUENZA,DE,1930,53.36326531,3.416938776,CASES,6,1989,NULL
INFLUENZA,SC,1930,63.01916667,3.77875,CASES,17892,1989,NULL
INFLUENZA,CA,1930,57.63,1.58375,CASES,39160,1989,NULL
INFLUENZA,NY,1930,44.51083333,3.279333333,CASES,40487,1989,NULL
INFLUENZA,AR,1930,58.61724138,4.446896552,CASES,2480,1989,NULL
INFLUENZA,MI,1930,42.96525424,2.471016949,CASES,10642,1989,NULL
INFLUENZA,LA,1930,66.93333333,4.726583333,CASES,7681,1989,NULL
INFLUENZA,TX,1930,63.41226415,2.183773585,CASES,3617,1989,NULL
INFLUENZA,ND,1930,38.925,1.469807692,CASES,254,1989,NULL
INFLUENZA,KS,1930,53.24712644,2.088390805,CASES,763,1989,NULL
INFLUENZA,FL,1930,69.82314815,4.429074074,CASES,1525,1989,NULL
INFLUENZA,SD,1930,44.04,1.5008,CASES,24,1989,NULL
INFLUENZA,CO,1930,43.5275,1.409125,CASES,6410,1989,NULL
INFLUENZA,OH,1930,50.74,3.108166667,CASES,23789,1989,NULL
INFLUENZA,AZ,1930,57.95517241,1.177241379,CASES,5,1989,NULL
INFLUENZA,NV,1930,48.36666667,0.756491228,CASES,103,1989,NULL
INFLUENZA,WA,1930,46.10804598,3.315287356,CASES,616,1989,NULL
INFLUENZA,MN,1930,36.41707317,1.778414634,CASES,2518,1989,NULL
INFLUENZA,NJ,1930,51.24416667,3.6065,CASES,8231,1989,NULL
INFLUENZA,MA,1930,46.42264151,3.641226415,CASES,5623,1989,NULL
INFLUENZA,UT,1930,48.20816327,1.185102041,CASES,31,1989,NULL
INFLUENZA,ID,1930,42.89591837,1.984693878,CASES,1,1989,NULL
INFLUENZA,VA,1930,55.23666667,3.345166667,DEATHS,902,1989,NULL
INFLUENZA,IL,1930,52.17416667,3.092,DEATHS,3517,1989,NULL
INFLUENZA,MT,1930,41.61083333,1.489583333,DEATHS,154,1989,NULL
INFLUENZA,IA,1930,50.37916667,2.475833333,DEATHS,3,1989,NULL
INFLUENZA,RI,1930,48.33333333,3.649833333,DEATHS,313,1989,NULL
INFLUENZA,DC,1930,NULL,NULL,DEATHS,653,1989,NULL
INFLUENZA,OR,1930,46.665,2.395416667,DEATHS,317,1989,NULL
INFLUENZA,AL,1930,63.92,4.523833333,DEATHS,1782,1989,NULL
INFLUENZA,ME,1930,39.645,3.431333333,DEATHS,63,1989,NULL
INFLUENZA,WV,1930,51.93833333,3.62225,DEATHS,340,1989,NULL
INFLUENZA,VT,1930,41.22416667,3.376583333,DEATHS,19,1989,NULL
INFLUENZA,IN,1930,51.77166667,3.235333333,DEATHS,623,1989,NULL
INFLUENZA,NC,1930,59.14666667,3.88875,DEATHS,279,1989,NULL
INFLUENZA,TN,1930,58.44083333,4.206416667,DEATHS,1798,1989,NULL
INFLUENZA,NH,1930,42.1725,3.528416667,DEATHS,193,1989,NULL
INFLUENZA,DE,1930,54.22666667,3.460333333,DEATHS,30,1989,NULL
INFLUENZA,SC,1930,63.01916667,3.77875,DEATHS,363,1989,NULL
INFLUENZA,CA,1930,57.63,1.58375,DEATHS,2212,1989,NULL
INFLUENZA,NY,1930,44.51083333,3.279333333,DEATHS,8609,1989,NULL
INFLUENZA,AR,1930,61.47288136,4.065338983,DEATHS,136,1989,NULL
INFLUENZA,MI,1930,43.4,2.461416667,DEATHS,2217,1989,NULL
INFLUENZA,LA,1930,66.93333333,4.726583333,DEATHS,2546,1989,NULL
INFLUENZA,TX,1930,65.0225,2.19325,DEATHS,2624,1989,NULL
INFLUENZA,ND,1930,40.35,1.324,DEATHS,48,1989,NULL
INFLUENZA,KS,1930,54.71,2.122916667,DEATHS,303,1989,NULL
INFLUENZA,FL,1930,70.14166667,4.50075,DEATHS,315,1989,NULL
INFLUENZA,SD,1930,43.48235294,1.140980392,DEATHS,0,1989,NULL
INFLUENZA,CO,1930,44.59666667,1.434583333,DEATHS,1222,1989,NULL
INFLUENZA,OH,1930,50.74,3.108166667,DEATHS,4141,1989,NULL
INFLUENZA,AZ,1930,57.17727273,1.136515152,DEATHS,71,1989,NULL
INFLUENZA,NV,1930,49.79579832,0.750504202,DEATHS,8,1989,NULL
INFLUENZA,MA,1930,46.88583333,3.610333333,DEATHS,1017,1989,NULL
INFLUENZA,WA,1930,46.32666667,3.304416667,DEATHS,170,1989,NULL
INFLUENZA,MN,1930,40.27833333,1.900083333,DEATHS,1245,1989,NULL
INFLUENZA,NJ,1930,51.24416667,3.6065,DEATHS,776,1989,NULL
INFLUENZA,UT,1930,47.59583333,1.051416667,DEATHS,284,1989,NULL
INFLUENZA,ID,1930,42.8125,1.845833333,DEATHS,4,1989,NULL
INFLUENZA,PA,1930,48.375,3.38125,DEATHS,5613,1989,NULL
INFLUENZA,NE,1930,49.05916667,1.743,DEATHS,35,1989,NULL
INFLUENZA,KY,1930,56.21416667,3.8175,DEATHS,268,1989,NULL
INFLUENZA,GA,1930,63.99833333,4.0965,DEATHS,1431,1989,NULL
INFLUENZA,CT,1930,47.97416667,3.793083333,DEATHS,651,1989,NULL
INFLUENZA,OK,1930,60.73362832,2.754159292,DEATHS,209,1989,NULL
INFLUENZA,NM,1930,52.84916667,1.185666667,DEATHS,64,1989,NULL
INFLUENZA,MD,1930,53.97916667,3.401083333,DEATHS,1576,1989,NULL
INFLUENZA,WI,1930,42.50666667,2.448,DEATHS,773,1989,NULL
INFLUENZA,MO,1930,55.13916667,3.399,DEATHS,1086,1989,NULL
INFLUENZA,ME,1940,32.02727273,3.225227273,CASES,134,1989,NULL
INFLUENZA,TN,1940,55.14680851,4.035957447,CASES,8143,1989,NULL
INFLUENZA,SC,1940,62.29067797,3.809322034,CASES,23019,1989,NULL
INFLUENZA,CA,1940,57.5175,2.099916667,CASES,40496,1989,NULL
INFLUENZA,KS,1940,47.27692308,1.866923077,CASES,1772,1989,NULL
INFLUENZA,NY,1940,44.32666667,3.279,CASES,14076,1989,NULL
INFLUENZA,CO,1940,42.91428571,1.669285714,CASES,4396,1989,NULL
INFLUENZA,NV,1940,51.05,0.755,CASES,3,1989,NULL
INFLUENZA,MI,1940,42.06330275,2.509724771,CASES,2872,1989,NULL
INFLUENZA,LA,1940,66.11949153,4.64279661,CASES,5025,1989,NULL
INFLUENZA,MN,1940,30.19767442,1.619534884,CASES,4394,1989,NULL
INFLUENZA,TX,1940,63.97565217,2.39,CASES,15722,1989,NULL
INFLUENZA,ID,1940,34.22222222,1.803333333,CASES,609,1989,NULL
INFLUENZA,FL,1940,69.06132075,4.331132075,CASES,1428,1989,NULL
INFLUENZA,NE,1940,34.36,1.232,CASES,0,1989,NULL
INFLUENZA,OH,1940,50.58833333,3.121,CASES,16120,1989,NULL
INFLUENZA,CT,1940,46.03796296,3.903333333,CASES,2550,1989,NULL
INFLUENZA,WA,1940,41.75555556,3.561805556,CASES,1670,1989,NULL
INFLUENZA,NJ,1940,50.69655172,3.786551724,CASES,2653,1989,NULL
INFLUENZA,NM,1940,42.765,1.1125,CASES,300,1989,NULL
INFLUENZA,VA,1940,50.625,3.611710526,CASES,6363,1989,NULL
INFLUENZA,PA,1940,48.12083333,3.447166667,CASES,4868,1989,NULL
INFLUENZA,MT,1940,26.06923077,1.115128205,CASES,7274,1989,NULL
INFLUENZA,KY,1940,53.24264706,3.996323529,CASES,3488,1989,NULL
INFLUENZA,GA,1940,63.415,4.056166667,CASES,28008,1989,NULL
INFLUENZA,IA,1940,22.92,1.604,CASES,2827,1989,NULL
INFLUENZA,OK,1940,59.73802817,2.735492958,CASES,2489,1989,NULL
INFLUENZA,MD,1940,53.49576271,3.584237288,CASES,4328,1989,NULL
INFLUENZA,WI,1940,39.54591837,2.404693878,CASES,616,1989,NULL
INFLUENZA,MO,1940,52.392,3.0946,CASES,1793,1989,NULL
INFLUENZA,WV,1940,45.37808219,3.531917808,CASES,588,1989,NULL
INFLUENZA,IL,1940,51.78991597,3.018487395,CASES,6146,1989,NULL
INFLUENZA,VT,1940,31.8375,2.71375,CASES,15,1989,NULL
INFLUENZA,NH,1940,31.81428571,2.458571429,CASES,18,1989,NULL
INFLUENZA,RI,1940,42.78870968,3.526774194,CASES,502,1989,NULL
INFLUENZA,NC,1940,52.66129032,3.909677419,CASES,649,1989,NULL
INFLUENZA,IN,1940,40.48,2.825,CASES,134,1989,NULL
INFLUENZA,DC,1940,NULL,NULL,CASES,6300,1989,NULL
INFLUENZA,OR,1940,45.68026316,2.795921053,CASES,4085,1989,NULL
INFLUENZA,AL,1940,63.1907563,4.484705882,CASES,14489,1989,NULL
INFLUENZA,AR,1940,56.48405797,3.928550725,CASES,4205,1989,NULL
INFLUENZA,WV,1940,51.75,3.7135,DEATHS,87,1989,NULL
INFLUENZA,VT,1940,40.78305085,3.490254237,DEATHS,22,1989,NULL
INFLUENZA,MI,1940,43.68166667,2.559333333,DEATHS,924,1989,NULL
INFLUENZA,NH,1940,42.10416667,3.682583333,DEATHS,140,1989,NULL
INFLUENZA,LA,1940,66.37583333,4.66025,DEATHS,1124,1989,NULL
INFLUENZA,NC,1940,58.78083333,4.04975,DEATHS,80,1989,NULL
INFLUENZA,IN,1940,51.65166667,3.100916667,DEATHS,724,1989,NULL
INFLUENZA,TX,1940,64.58583333,2.374,DEATHS,1812,1989,NULL
INFLUENZA,DE,1940,54.00666667,3.74775,DEATHS,23,1989,NULL
INFLUENZA,FL,1940,69.76083333,4.424666667,DEATHS,365,1989,NULL
INFLUENZA,AR,1940,60.87583333,3.960416667,DEATHS,83,1989,NULL
INFLUENZA,OH,1940,50.58833333,3.121,DEATHS,2058,1989,NULL
INFLUENZA,WA,1940,46.55166667,3.108666667,DEATHS,694,1989,NULL
INFLUENZA,NJ,1940,51.16666667,3.7725,DEATHS,496,1989,NULL
INFLUENZA,ND,1940,40.01,1.45025,DEATHS,33,1989,NULL
INFLUENZA,KS,1940,54.76666667,2.183333333,DEATHS,161,1989,NULL
INFLUENZA,PA,1940,48.12083333,3.447166667,DEATHS,2714,1989,NULL
INFLUENZA,SD,1940,44.41060606,1.258939394,DEATHS,0,1989,NULL
INFLUENZA,CO,1940,44.89666667,1.533333333,DEATHS,558,1989,NULL
INFLUENZA,KY,1940,56.0797619,3.781428571,DEATHS,145,1989,NULL
INFLUENZA,GA,1940,63.415,4.056166667,DEATHS,1128,1989,NULL
INFLUENZA,OK,1940,60.32142857,2.715357143,DEATHS,109,1989,NULL
INFLUENZA,NV,1940,52.42,0.802,DEATHS,1,1989,NULL
INFLUENZA,MA,1940,46.69583333,3.638,DEATHS,435,1989,NULL
INFLUENZA,MN,1940,40.19666667,2.158916667,DEATHS,563,1989,NULL
INFLUENZA,UT,1940,47.95,1.1365,DEATHS,178,1989,NULL
INFLUENZA,MD,1940,53.7725,3.610833333,DEATHS,803,1989,NULL
INFLUENZA,WI,1940,42.5875,2.603416667,DEATHS,444,1989,NULL
INFLUENZA,ID,1940,42.8605042,1.887394958,DEATHS,7,1989,NULL
INFLUENZA,MO,1940,54.8775,3.262,DEATHS,882,1989,NULL
INFLUENZA,IL,1940,51.99083333,3.018166667,DEATHS,1613,1989,NULL
INFLUENZA,NE,1940,48.97,1.714,DEATHS,120,1989,NULL
INFLUENZA,CT,1940,47.8425,3.899916667,DEATHS,311,1989,NULL
INFLUENZA,DC,1940,NULL,NULL,DEATHS,471,1989,NULL
INFLUENZA,RI,1940,48.19416667,3.601583333,DEATHS,136,1989,NULL
INFLUENZA,OR,1940,47.10952381,2.580595238,DEATHS,200,1989,NULL
INFLUENZA,AL,1940,63.3325,4.4915,DEATHS,1033,1989,NULL
INFLUENZA,NM,1940,52.86785714,1.306785714,DEATHS,40,1989,NULL
INFLUENZA,VA,1940,54.97833333,3.642333333,DEATHS,522,1989,NULL
INFLUENZA,ME,1940,40.0475,3.443666667,DEATHS,30,1989,NULL
INFLUENZA,MT,1940,41.5025,1.480833333,DEATHS,93,1989,NULL
INFLUENZA,TN,1940,57.94916667,3.976333333,DEATHS,1453,1989,NULL
INFLUENZA,IA,1940,49.845,2.695666667,DEATHS,0,1989,NULL
INFLUENZA,SC,1940,62.5475,3.819416667,DEATHS,234,1989,NULL
INFLUENZA,CA,1940,57.5175,2.099916667,DEATHS,1279,1989,NULL
INFLUENZA,NY,1940,44.32666667,3.279,DEATHS,2320,1989,NULL
INFLUENZA,UT,1940,28.35,1.351666667,CASES,377,1989,NULL
INFLUENZA,ND,1940,26.02857143,0.858571429,CASES,283,1989,NULL
INFLUENZA,SD,1940,24.1,0.96,CASES,0,1989,NULL
INFLUENZA,MA,1940,46.67142857,3.191428571,CASES,14,1989,NULL
INFLUENZA,AZ,1940,62.18888889,1.453333333,CASES,711,1989,NULL
INFLUENZA,DE,1940,42.93333333,3.638333333,CASES,5,1989,NULL
INFLUENZA,AZ,1940,71.7,1.145,DEATHS,0,1989,NULL
INFLUENZA,MA,1950,47.58333333,3.771666667,CASES,7,1989,NULL
INFLUENZA,WA,1950,42.10833333,4.061666667,CASES,78,1989,NULL
INFLUENZA,NJ,1950,50.36097561,3.852195122,CASES,364,1989,NULL
INFLUENZA,WI,1950,31.24761905,2.079047619,CASES,101,1989,NULL
INFLUENZA,VA,1950,52.255,3.336,CASES,2024,1989,NULL
INFLUENZA,PA,1950,47.7,3.72047619,CASES,770,1989,NULL
INFLUENZA,MT,1950,32.81428571,1.301428571,CASES,1275,1989,NULL
INFLUENZA,GA,1950,62.35128205,4.711282051,CASES,2155,1989,NULL
INFLUENZA,DC,1950,48.75714286,3.224285714,CASES,171,1989,NULL
INFLUENZA,MD,1950,51.49736842,3.671315789,CASES,518,1989,NULL
INFLUENZA,MO,1950,53.96341463,3.774878049,CASES,1096,1989,NULL
INFLUENZA,ME,1950,32.18235294,3.652352941,CASES,17,1989,NULL
INFLUENZA,WV,1950,39.83333333,3.386666667,CASES,175,1989,NULL
INFLUENZA,IL,1950,49.13783784,3.502162162,CASES,308,1989,NULL
INFLUENZA,RI,1950,46.91666667,3.677,CASES,67,1989,NULL
INFLUENZA,NC,1950,63.9,3.34,CASES,1,1989,NULL
INFLUENZA,IN,1950,48.68,3.41,CASES,30,1989,NULL
INFLUENZA,AL,1950,62.3825,5.164,CASES,1913,1989,NULL
INFLUENZA,AR,1950,54.60416667,5.19875,CASES,1096,1989,NULL
INFLUENZA,MI,1950,39.07647059,2.595588235,CASES,187,1989,NULL
INFLUENZA,TN,1950,53.896875,4.716875,CASES,361,1989,NULL
INFLUENZA,SC,1950,62.04146341,4.302682927,CASES,3786,1989,NULL
INFLUENZA,CA,1950,56.70232558,1.630232558,CASES,4105,1989,NULL
INFLUENZA,ND,1950,11.4,0.43,CASES,2,1989,NULL
INFLUENZA,FL,1950,68.34761905,4.718571429,CASES,90,1989,NULL
INFLUENZA,NY,1950,44.51162791,3.660232558,CASES,1194,1989,NULL
INFLUENZA,LA,1950,66.5744186,5.235116279,CASES,601,1989,NULL
INFLUENZA,TX,1950,61.76285714,2.241428571,CASES,390,1989,NULL
INFLUENZA,UT,1950,40.1,0.98,CASES,2,1989,NULL
INFLUENZA,KS,1950,49.68,2.368,CASES,51,1989,NULL
INFLUENZA,CO,1950,43.33658537,1.619268293,CASES,688,1989,NULL
INFLUENZA,OH,1950,49.80238095,3.428333333,CASES,890,1989,NULL
INFLUENZA,CT,1950,46.4,3.690384615,CASES,93,1989,NULL
INFLUENZA,MN,1950,39.44883721,2.211860465,DEATHS,63,1989,NULL
INFLUENZA,UT,1950,46.8047619,1.177619048,DEATHS,24,1989,NULL
INFLUENZA,MD,1950,53.7744186,3.690465116,DEATHS,132,1989,NULL
INFLUENZA,ID,1950,42.06904762,2.167619048,DEATHS,6,1989,NULL
INFLUENZA,MO,1950,54.57674419,3.783488372,DEATHS,181,1989,NULL
INFLUENZA,IL,1950,51.03809524,3.360952381,DEATHS,164,1989,NULL
INFLUENZA,NE,1950,48.55813953,1.960232558,DEATHS,31,1989,NULL
INFLUENZA,CT,1950,47.77674419,3.818139535,DEATHS,19,1989,NULL
INFLUENZA,RI,1950,48.29767442,3.658604651,DEATHS,21,1989,NULL
INFLUENZA,AL,1950,63.51860465,5.157906977,DEATHS,164,1989,NULL
INFLUENZA,WI,1950,42.06511628,2.542325581,DEATHS,59,1989,NULL
INFLUENZA,VA,1950,55.17674419,3.667209302,DEATHS,71,1989,NULL
INFLUENZA,MT,1950,40.97209302,1.715581395,DEATHS,9,1989,NULL
INFLUENZA,TN,1950,57.74418605,4.416744186,DEATHS,217,1989,NULL
INFLUENZA,DC,1950,57.44594595,3.505405405,DEATHS,36,1989,NULL
INFLUENZA,SC,1950,62.8372093,4.360697674,DEATHS,27,1989,NULL
INFLUENZA,CA,1950,56.70232558,1.630232558,DEATHS,248,1989,NULL
INFLUENZA,NY,1950,44.51162791,3.660232558,DEATHS,285,1989,NULL
INFLUENZA,ME,1950,39.88139535,3.325581395,DEATHS,3,1989,NULL
INFLUENZA,WV,1950,51.93255814,3.614651163,DEATHS,7,1989,NULL
INFLUENZA,VT,1950,41.50243902,3.742682927,DEATHS,1,1989,NULL
INFLUENZA,NH,1950,42.12093023,3.714186047,DEATHS,0,1989,NULL
INFLUENZA,LA,1950,66.5744186,5.235116279,DEATHS,180,1989,NULL
INFLUENZA,NC,1950,58.85581395,4.31372093,DEATHS,6,1989,NULL
INFLUENZA,IN,1950,51.28372093,3.512325581,DEATHS,104,1989,NULL
INFLUENZA,TX,1950,64.79767442,2.246976744,DEATHS,230,1989,NULL
INFLUENZA,DE,1950,54.17209302,3.832790698,DEATHS,4,1989,NULL
INFLUENZA,KS,1950,54.39302326,2.399069767,DEATHS,7,1989,NULL
INFLUENZA,AR,1950,60.10238095,4.674047619,DEATHS,20,1989,NULL
INFLUENZA,CO,1950,44.41860465,1.634651163,DEATHS,39,1989,NULL
INFLUENZA,OH,1950,50.35581395,3.436511628,DEATHS,247,1989,NULL
INFLUENZA,MI,1950,43.39767442,2.626511628,DEATHS,107,1989,NULL
INFLUENZA,NJ,1950,51.31627907,3.888604651,DEATHS,66,1989,NULL
INFLUENZA,MA,1950,46.72093023,3.783255814,DEATHS,55,1989,NULL
INFLUENZA,WA,1950,46.03953488,3.765813953,DEATHS,55,1989,NULL
INFLUENZA,ND,1950,40.16923077,1.507179487,DEATHS,0,1989,NULL
INFLUENZA,FL,1950,70.30243902,4.847073171,DEATHS,19,1989,NULL
INFLUENZA,PA,1950,48.23488372,3.726744186,DEATHS,330,1989,NULL
INFLUENZA,GA,1950,63.66046512,4.722325581,DEATHS,150,1989,NULL
INFLUENZA,ID,1950,29.34,2.232,CASES,16,1989,NULL
INFLUENZA,DE,1950,41.45,2.52,CASES,5,1989,NULL
INFLUENZA,MN,1950,34.4,1.895,CASES,2,1989,NULL
INFLUENZA,OK,1950,54.66428571,2.858571429,CASES,2312,1989,NULL
INFLUENZA,OK,1950,60.07777778,3.015,DEATHS,3,1989,NULL
LEGIONELLOSIS,NY,2010,46.76136364,3.8675,CASES,22021,NULL,NULL
LEPROSY,MO,1920,27.2,3.44,CASES,0,NULL,NULL
LEPROSY,AR,1920,40,3.84,CASES,0,NULL,NULL
LEPROSY,WA,1920,24.6,5.82,CASES,0,NULL,NULL
LEPROSY,KY,1920,34.6,6.04,CASES,0,NULL,NULL
LEPROSY,NJ,1920,31.6,2.71,CASES,0,NULL,NULL
LEPROSY,MA,1920,25.3,2.08,CASES,0,NULL,NULL
LEPROSY,OH,1920,27.1,3.45,CASES,0,NULL,NULL
LEPROSY,ME,1920,13.7,2.14,CASES,0,NULL,NULL
LEPROSY,PA,1920,27.4,2.13,CASES,1,NULL,NULL
LEPROSY,AL,1920,47.4,7.22,CASES,0,NULL,NULL
LEPROSY,MN,1920,2.2,0.83,CASES,0,NULL,NULL
LEPROSY,IL,1920,23.6,3.51,CASES,0,NULL,NULL
LEPROSY,TX,1920,44.7,1.34,CASES,0,NULL,NULL
LEPROSY,NE,1920,14.5,1.74,CASES,0,NULL,NULL
LEPROSY,CA,1920,40.1,3.72,CASES,0,NULL,NULL
LEPROSY,LA,1920,50.6,4.93,CASES,0,NULL,NULL
LEPROSY,NY,1920,21.5,2.2,CASES,0,NULL,NULL
LEPROSY,MD,1920,34.7,2.4,CASES,0,NULL,NULL
LEPROSY,OR,1920,23.3,4.26,CASES,0,NULL,NULL
LEPROSY,MI,1920,17,2.12,CASES,0,NULL,NULL
LEPROSY,GA,1920,48.5,6.19,CASES,0,NULL,NULL
LEPROSY,SC,1920,47.5,5.15,CASES,0,NULL,NULL
LEPROSY,MA,1920,25.3,2.08,DEATHS,0,NULL,NULL
LEPROSY,OH,1920,27.1,3.45,DEATHS,0,NULL,NULL
LEPROSY,ME,1920,13.7,2.14,DEATHS,0,NULL,NULL
LEPROSY,PA,1920,27.4,2.13,DEATHS,0,NULL,NULL
LEPROSY,AL,1920,47.4,7.22,DEATHS,0,NULL,NULL
LEPROSY,MN,1920,2.2,0.83,DEATHS,0,NULL,NULL
LEPROSY,TX,1920,44.7,1.34,DEATHS,0,NULL,NULL
LEPROSY,IL,1920,23.6,3.51,DEATHS,0,NULL,NULL
LEPROSY,NE,1920,14.5,1.74,DEATHS,0,NULL,NULL
LEPROSY,CA,1920,40.1,3.72,DEATHS,0,NULL,NULL
LEPROSY,LA,1920,50.6,4.93,DEATHS,0,NULL,NULL
LEPROSY,NY,1920,21.5,2.2,DEATHS,0,NULL,NULL
LEPROSY,MD,1920,34.7,2.4,DEATHS,0,NULL,NULL
LEPROSY,OR,1920,23.3,4.26,DEATHS,0,NULL,NULL
LEPROSY,MI,1920,17,2.12,DEATHS,0,NULL,NULL
LEPROSY,GA,1920,48.5,6.19,DEATHS,0,NULL,NULL
LEPROSY,SC,1920,47.5,5.15,DEATHS,0,NULL,NULL
LEPROSY,MO,1920,27.2,3.44,DEATHS,0,NULL,NULL
LEPROSY,AR,1920,40,3.84,DEATHS,0,NULL,NULL
LEPROSY,WA,1920,24.6,5.82,DEATHS,0,NULL,NULL
LEPROSY,KY,1920,34.6,6.04,DEATHS,0,NULL,NULL
LEPROSY,NJ,1920,31.6,2.71,DEATHS,0,NULL,NULL
LEPROSY,DC,1940,NULL,NULL,CASES,0,NULL,NULL
LYME DISEASE,NY,2010,47.45581395,3.896976744,CASES,47509,NULL,NULL
MALARIA,IL,1980,58.2,6.2,CASES,4,NULL,NULL
MALARIA,NY,1980,55.2,3.2,CASES,14,NULL,NULL
MALARIA,MI,1980,52.2,2.78,CASES,2,NULL,NULL
MALARIA,RI,1980,57.5,2.44,CASES,15,NULL,NULL
MALARIA,IA,1980,57.8,2.54,CASES,8,NULL,NULL
MALARIA,NJ,1980,60.6,4.48,CASES,20,NULL,NULL
MALARIA,MA,1980,57.3,2.83,CASES,91,NULL,NULL
MALARIA,PA,1980,57.2,3.33,CASES,59,NULL,NULL
MALARIA,CT,1980,58.2,3.37,CASES,35,NULL,NULL
MALARIA,NE,1980,56,4.34,CASES,1,NULL,NULL
MALARIA,KS,1980,60.3,6.43,CASES,1,NULL,NULL
MALARIA,OH,1980,57.6,5.03,CASES,281,NULL,NULL
MALARIA,MO,1980,60.2,7.54,CASES,5,NULL,NULL
